id	M	dec_year	latitude	longitude	depth	strike	dip	rake	s11	s12	s13	s22	s23	s33
2517.0	0.5	2009.433959	42.36504	13.35765	7.956	120.0	65.0	-110.0	-543300.0	-868700.0	570800.0	-1817000.0	94570.0	98330.0
2518.0	2.85	2009.434044	42.36691	13.44834	3.48	300.0	50.0	-85.0	-390200.0	-364100.0	-157400.0	-970100.0	816200.0	482900.0
2519.0	0.5	2009.434215	42.44796	13.39796	9.198	130.0	70.0	-100.0	-232300.0	146900.0	258200.0	410300.0	-70980.0	-224500.0
2520.0	0.6	2009.434818	42.49083	13.30701	13.499	240.0	10.0	140.0	106300.0	11230.0	34410.0	133200.0	-71940.0	24510.0
2521.0	0.6	2009.434945	42.44878	13.3998	8.97	30.0	45.0	-40.0	-125800.0	144300.0	245200.0	400200.0	-85900.0	-196700.0
2522.0	0.7	2009.435019	42.44509	13.35173	11.742	145.0	70.0	-70.0	150400.0	-14140.0	141000.0	135000.0	-58740.0	25450.0
2523.0	2.4	2009.435258	42.3017	13.43439	9.939	140.0	75.0	-100.0	-5572000.0	-11060000.0	8149000.0	-10480000.0	2681000.0	28300000.0
2524.0	0.5	2009.435283	42.33974	13.42737	5.957	60.0	85.0	0.0	-1907000.0	-1611000.0	1196000.0	-3823000.0	899000.0	3342000.0
2525.0	0.5	2009.435625	42.54377	13.16447	6.759	190.0	20.0	-170.0	39970.0	7974.0	9826.0	37930.0	-9767.0	18790.0
2526.0	0.6	2009.435671	42.37852	13.34256	8.907	150.0	85.0	-70.0	-216500.0	-315400.0	1165000.0	-362000.0	443400.0	-12310.0
2527.0	1.4	2009.435892	42.36664	13.38817	5.989	130.0	30.0	-120.0	-5704000.0	-5090000.0	3254000.0	-5664000.0	1530000.0	10360000.0
2528.0	0.5	2009.435985	42.49658	13.38881	6.909	85.0	55.0	-130.0	830500.0	766000.0	-836200.0	1407000.0	-856700.0	-227600.0
2529.0	2.0	2009.436398	42.36612	13.38748	6.019	135.0	40.0	-80.0	-5190000.0	-5253000.0	3465000.0	-6764000.0	2261000.0	10440000.0
2530.0	0.5	2009.436406	42.36802	13.38116	5.602	35.0	90.0	-80.0	-302800.0	-1433000.0	287100.0	-3315000.0	1936000.0	3004000.0
2531.0	0.7	2009.437063	42.3686	13.38672	6.069	60.0	90.0	-50.0	-4639000.0	-4461000.0	3327000.0	-4425000.0	629400.0	9161000.0
2532.0	0.7	2009.437278	42.45693	13.37382	9.981	95.0	70.0	-110.0	1967.0	-94230.0	320700.0	-37320.0	190500.0	-226100.0
2533.0	0.8	2009.437302	42.36845	13.38502	6.141	5.0	55.0	-40.0	-3393000.0	-3532000.0	2886000.0	-3865000.0	182100.0	7613000.0
2534.0	0.7	2009.437323	42.45289	13.31721	10.055	105.0	15.0	150.0	-2065.0	-114800.0	123600.0	66460.0	-12410.0	35910.0
2535.0	0.7	2009.437606	42.30775	13.49151	14.935	55.0	20.0	30.0	-655500.0	-1415000.0	12590.0	-358900.0	-1726000.0	1947000.0
2536.0	0.5	2009.437776	42.49115	13.35237	8.847	190.0	60.0	-60.0	-919100.0	-848000.0	769400.0	-1303000.0	767300.0	-1091.0
2537.0	0.5	2009.437935	42.27509	13.5124	5.81	95.0	15.0	140.0	1412000.0	381400.0	236200.0	167600.0	279500.0	208700.0
2538.0	0.6	2009.438164	42.35832	13.3774	7.896	30.0	45.0	-60.0	-1938000.0	-3629000.0	3945000.0	-2354000.0	918100.0	9205000.0
2539.0	0.5	2009.43832	42.44669	13.34975	11.732	150.0	45.0	-70.0	149600.0	-13310.0	138900.0	133400.0	-54030.0	16950.0
2540.0	1.7	2009.438465	42.29394	13.42105	10.703	140.0	45.0	-120.0	-1857000.0	-2094000.0	367800.0	-1362000.0	-170600.0	3922000.0
2541.0	1.7	2009.43854	42.29348	13.42256	10.456	120.0	60.0	-120.0	-1882000.0	-1385000.0	621400.0	-1296000.0	-375000.0	3135000.0
2542.0	0.5	2009.438666	42.29369	13.42403	10.359	275.0	90.0	90.0	-2301000.0	-1382000.0	789200.0	-1251000.0	-742700.0	3640000.0
2543.0	0.9	2009.4392	42.2506	13.52947	4.745	115.0	75.0	-100.0	459400.0	150200.0	166500.0	281400.0	115300.0	-179400.0
2544.0	0.8	2009.43928	42.3453	13.47648	3.064	120.0	40.0	30.0	-207400.0	73060.0	314000.0	-190200.0	706600.0	-636500.0
2545.0	0.9	2009.439346	42.29916	13.48962	14.476	35.0	55.0	-40.0	-899900.0	-1141000.0	-35770.0	-210900.0	-1189000.0	2499000.0
2546.0	0.7	2009.439385	42.3564	13.31181	8.159	165.0	25.0	50.0	170400.0	165600.0	-70850.0	-295500.0	155300.0	200600.0
2547.0	0.6	2009.43961	42.24937	13.54932	3.656	140.0	75.0	0.0	325900.0	59460.0	252600.0	257400.0	76370.0	228900.0
2548.0	0.8	2009.4397	42.55263	13.23046	9.917	90.0	55.0	-160.0	50030.0	6879.0	14740.0	42940.0	-6100.0	17680.0
2549.0	0.7	2009.440082	42.24944	13.51244	6.623	140.0	30.0	30.0	-3641.0	175600.0	-300300.0	133500.0	-63530.0	-625000.0
2550.0	1.8	2009.44015	42.25291	13.51094	5.31	185.0	55.0	-70.0	466800.0	237300.0	-2681.0	316900.0	61920.0	-533900.0
2551.0	0.6	2009.440244	42.36982	13.38274	6.324	5.0	70.0	-110.0	-4107000.0	-3835000.0	2685000.0	-4034000.0	-208100.0	8192000.0
2552.0	0.6	2009.44026	42.44662	13.34794	11.833	295.0	90.0	-170.0	144700.0	-16770.0	139100.0	133200.0	-53450.0	17350.0
2553.0	0.7	2009.440273	42.46583	13.30701	9.519	320.0	90.0	-90.0	8504.0	-157400.0	103900.0	-69770.0	23880.0	32460.0
2554.0	0.9	2009.440382	42.27767	13.47922	5.417	315.0	55.0	-130.0	1041000.0	781600.0	340000.0	902000.0	65090.0	-947800.0
2555.0	0.6	2009.44051	42.3667	13.34439	8.368	110.0	85.0	170.0	669400.0	460100.0	-471000.0	-22200.0	-63370.0	-745000.0
2556.0	0.5	2009.440585	42.35589	13.31493	8.089	100.0	70.0	-160.0	192400.0	166800.0	-53370.0	-334300.0	150600.0	237700.0
2557.0	0.3	2009.440781	42.33129	13.49741	2.513	100.0	50.0	50.0	775000.0	398200.0	-339900.0	543000.0	302800.0	-346700.0
2558.0	0.6	2009.441154	42.27667	13.50498	5.677	140.0	45.0	-100.0	1040000.0	371400.0	609900.0	860500.0	36330.0	400200.0
2559.0	0.8	2009.441469	42.38701	13.39424	7.671	15.0	60.0	-70.0	-327000.0	-206600.0	-687.6	147400.0	-355700.0	560500.0
2560.0	0.8	2009.441517	42.4123	13.2951	6.997	315.0	80.0	-160.0	58110.0	66530.0	-30460.0	184100.0	-66550.0	-10620.0
2561.0	0.7	2009.441678	42.36989	13.38594	5.863	100.0	35.0	150.0	-4989000.0	-5015000.0	3364000.0	-5924000.0	1445000.0	10360000.0
2562.0	0.6	2009.442046	42.33978	13.38854	8.555	20.0	85.0	30.0	-2076000.0	-3284000.0	2248000.0	-3724000.0	1131000.0	8000000.0
2563.0	0.8	2009.442598	42.45046	13.36438	11.355	190.0	80.0	-20.0	177500.0	17010.0	134800.0	145600.0	-43560.0	-22280.0
2564.0	0.7	2009.443368	42.2971	13.43095	10.276	80.0	90.0	-100.0	-5382000.0	-6828000.0	4694000.0	-7192000.0	1110000.0	15990000.0
2565.0	0.6	2009.443581	42.34379	13.46728	14.335	150.0	70.0	-60.0	1392000.0	998000.0	663100.0	493700.0	1254000.0	-74860.0
2566.0	0.3	2009.443645	42.39129	13.39719	2.986	25.0	75.0	-150.0	-107700.0	-1804000.0	1734000.0	-245500.0	-804400.0	4988000.0
2567.0	0.7	2009.444264	42.42209	13.34571	7.155	60.0	75.0	-140.0	-64070.0	12850.0	74640.0	347800.0	-199800.0	56170.0
2568.0	0.3	2009.445047	42.49572	13.39463	7.193	70.0	35.0	-20.0	14530.0	38040.0	-103800.0	-2216000.0	632600.0	-1763000.0
2569.0	0.8	2009.445887	42.28472	13.50454	5.161	120.0	70.0	-140.0	757000.0	163000.0	22910.0	1048000.0	-301900.0	841100.0
2570.0	0.6	2009.445969	42.49467	13.35981	8.335	130.0	50.0	-100.0	-1974000.0	-1406000.0	837600.0	-2088000.0	718500.0	-759300.0
2571.0	0.5	2009.445998	42.36692	13.35285	9.001	125.0	50.0	-140.0	-409900.0	-1187000.0	1961000.0	247000.0	58660.0	1074000.0
2572.0	0.8	2009.44622	42.45295	13.31706	10.06	10.0	50.0	90.0	3765.0	-113100.0	117900.0	65250.0	-13290.0	36860.0
2573.0	0.6	2009.446591	42.45559	13.40516	7.802	85.0	10.0	-130.0	-205000.0	-80250.0	459500.0	588400.0	-333900.0	-8100.0
2574.0	0.6	2009.447306	42.53707	13.29318	9.689	305.0	60.0	140.0	64030.0	24550.0	12860.0	75600.0	5141.0	-15260.0
2575.0	0.4	2009.447767	42.49703	13.39733	6.921	70.0	15.0	-140.0	216400.0	368800.0	25320.0	-703500.0	684000.0	-1017000.0
2576.0	0.5	2009.448534	42.49992	13.39296	6.668	15.0	25.0	0.0	620400.0	830000.0	-394600.0	19110.0	902600.0	-1776000.0
2577.0	0.6	2009.448734	42.35161	13.39084	7.182	65.0	30.0	-20.0	-8252000.0	-5977000.0	3885000.0	-8537000.0	3304000.0	5387000.0
2578.0	0.6	2009.448738	42.36235	13.27711	9.119	115.0	55.0	-170.0	119300.0	110000.0	-48240.0	-48740.0	26630.0	-883.8
2579.0	0.6	2009.448912	42.48286	13.35824	9.493	85.0	15.0	-100.0	-284300.0	-1086000.0	-499300.0	-1505000.0	-839800.0	3852000.0
2580.0	1.6	2009.44908	42.28446	13.51728	5.411	140.0	65.0	-50.0	-2963000.0	-2041000.0	770600.0	-2389000.0	928200.0	2660000.0
2581.0	0.5	2009.449104	42.28549	13.48853	3.305	40.0	70.0	70.0	900600.0	53160.0	690100.0	529700.0	-197100.0	147300.0
2582.0	0.8	2009.449126	42.52316	13.34159	7.663	160.0	40.0	-90.0	434800.0	453100.0	-63300.0	550900.0	55620.0	-770000.0
2583.0	0.7	2009.44956	42.40904	13.29931	7.588	150.0	55.0	-110.0	62510.0	76770.0	-35290.0	213600.0	-73680.0	-34330.0
2584.0	0.4	2009.449612	42.37934	13.34156	8.862	110.0	60.0	-90.0	-164600.0	-298700.0	1030000.0	-584200.0	532100.0	306800.0
2585.0	0.4	2009.449844	42.4188	13.36448	8.623	40.0	45.0	-130.0	-64360.0	-35190.0	124800.0	298100.0	-200900.0	165200.0
2586.0	0.6	2009.450005	42.47629	13.35002	9.73	90.0	55.0	-160.0	-925800.0	-632400.0	705000.0	-877200.0	583300.0	-879900.0
2587.0	0.6	2009.450022	42.40898	13.29708	7.724	40.0	75.0	10.0	63420.0	69620.0	-32720.0	207500.0	-71500.0	-28910.0
2588.0	0.5	2009.45035	42.49333	13.38114	7.856	50.0	60.0	20.0	-39280.0	-279600.0	-533000.0	-1277000.0	106600.0	226100.0
2589.0	0.5	2009.450376	42.34251	13.39267	7.091	120.0	55.0	-60.0	-1120000.0	269600.0	38820.0	-1816000.0	941600.0	-5040000.0
2590.0	2.4	2009.450826	42.28901	13.4944	4.556	60.0	15.0	-10.0	996200.0	59490.0	330500.0	1080000.0	-431600.0	459500.0
2591.0	0.6	2009.451105	42.34178	13.39304	7.212	105.0	60.0	-130.0	-2024000.0	68960.0	-98840.0	-2020000.0	879000.0	-5463000.0
2592.0	0.6	2009.452241	42.40901	13.39678	8.036	340.0	40.0	-90.0	-188900.0	-78280.0	118000.0	198300.0	-193000.0	434100.0
2593.0	1.7	2009.452315	42.24209	13.49889	7.023	130.0	65.0	-70.0	-152800.0	134800.0	-275000.0	135700.0	-29920.0	-267600.0
2594.0	0.6	2009.452938	42.46078	13.30878	4.132	145.0	25.0	-70.0	85860.0	4676.0	19750.0	134900.0	-71430.0	-16590.0
2595.0	1.5	2009.453151	42.46367	13.32436	11.913	35.0	65.0	-50.0	133400.0	-5877.0	108500.0	118300.0	-8207.0	-47480.0
2596.0	2.5	2009.453497	42.43376	13.44899	7.805	145.0	20.0	-100.0	-132200.0	-24470.0	55510.0	136900.0	8433.0	193200.0
2597.0	0.9	2009.453658	42.46393	13.3248	11.882	105.0	55.0	-120.0	133400.0	-5877.0	108500.0	118300.0	-8207.0	-47480.0
2598.0	0.6	2009.453749	42.37457	13.35221	7.467	290.0	70.0	-150.0	290100.0	-196300.0	1016000.0	-1147000.0	966500.0	1045000.0
2599.0	0.7	2009.454082	42.46442	13.32515	11.828	130.0	50.0	-140.0	130200.0	-5171.0	115500.0	116800.0	3772.0	-58020.0
2600.0	0.5	2009.454211	42.25974	13.49302	6.516	165.0	60.0	-70.0	204500.0	335500.0	-354600.0	276600.0	-135200.0	-910000.0
2601.0	1.6	2009.454323	42.45603	13.39744	8.973	350.0	25.0	-110.0	-1004000.0	-1030000.0	1077000.0	-741700.0	76880.0	1420000.0
2602.0	0.7	2009.454916	42.52934	13.21644	9.071	15.0	40.0	-110.0	54100.0	7955.0	16010.0	37100.0	-8791.0	22160.0
2603.0	0.6	2009.454919	42.26752	13.50106	5.163	340.0	15.0	-110.0	867600.0	338800.0	333300.0	492900.0	74600.0	-494400.0
2604.0	0.6	2009.454954	42.43608	13.40353	9.083	240.0	85.0	-50.0	-8097.0	51450.0	128900.0	165600.0	-69030.0	158700.0
2605.0	0.6	2009.454977	42.36198	13.35104	8.798	135.0	65.0	-80.0	1367000.0	1071000.0	-814700.0	1189000.0	-371200.0	-1580000.0
2606.0	1.5	2009.455765	42.56742	13.2646	8.15	155.0	25.0	-50.0	45680.0	14360.0	11980.0	46790.0	-2443.0	11910.0
2607.0	0.7	2009.455858	42.32028	13.40748	9.729	100.0	50.0	-130.0	-1626000.0	-5145000.0	4739000.0	-5021000.0	1906000.0	15520000.0
2608.0	0.5	2009.456068	42.56582	13.2676	8.127	330.0	75.0	-110.0	46360.0	15310.0	11910.0	48060.0	-1972.0	10650.0
2609.0	0.5	2009.456612	42.30723	13.48917	14.651	115.0	55.0	-100.0	-616000.0	-1542000.0	92230.0	-462700.0	-1850000.0	2054000.0
2610.0	2.7	2009.456637	42.30371	13.40478	9.933	0.0	40.0	-45.0	-236100.0	-541900.0	-232100.0	-1107000.0	-57840.0	1244000.0
2611.0	0.6	2009.456722	42.56876	13.26745	7.952	130.0	30.0	-50.0	45130.0	15010.0	11510.0	47290.0	-2080.0	11100.0
2612.0	0.6	2009.456785	42.44436	13.34817	11.978	310.0	85.0	-60.0	151500.0	-18040.0	135300.0	134200.0	-61500.0	28060.0
2613.0	0.7	2009.457343	42.33567	13.45027	13.856	120.0	40.0	-40.0	828700.0	3390.0	872200.0	607100.0	-237600.0	1386000.0
2614.0	0.6	2009.457343	42.33666	13.44947	13.303	120.0	40.0	-40.0	983800.0	-53880.0	972000.0	668100.0	-181500.0	1252000.0
2615.0	1.0	2009.457383	42.56814	13.26673	8.005	65.0	70.0	-150.0	45000.0	14750.0	11630.0	46860.0	-2282.0	11600.0
2616.0	0.8	2009.457393	42.41053	13.29626	7.723	125.0	80.0	-90.0	59810.0	59260.0	-27990.0	197600.0	-69370.0	-17860.0
2617.0	0.9	2009.457465	42.37909	13.34251	8.925	340.0	85.0	90.0	-294300.0	-626400.0	1423000.0	-918000.0	632700.0	557800.0
2618.0	0.8	2009.457493	42.40834	13.29732	7.691	320.0	15.0	180.0	63420.0	69620.0	-32720.0	207500.0	-71500.0	-28910.0
2619.0	1.1	2009.457585	42.37901	13.34051	9.025	145.0	70.0	-90.0	-294300.0	-626400.0	1423000.0	-918000.0	632700.0	557800.0
2620.0	0.8	2009.457666	42.40884	13.29664	7.759	155.0	65.0	-100.0	64420.0	66810.0	-32280.0	197900.0	-67640.0	-23270.0
2621.0	0.0	2009.457666	42.4099	13.29571	7.754	155.0	65.0	-100.0	59810.0	59260.0	-27990.0	197600.0	-69370.0	-17860.0
2622.0	0.6	2009.457779	42.49086	13.35058	8.882	45.0	25.0	-120.0	-919100.0	-848000.0	769400.0	-1303000.0	767300.0	-1091.0
2623.0	0.6	2009.4584	42.40992	13.29647	7.802	165.0	5.0	160.0	59810.0	59260.0	-27990.0	197600.0	-69370.0	-17860.0
2624.0	0.7	2009.458887	42.44132	13.37216	9.973	155.0	25.0	-160.0	-48300.0	-68310.0	211000.0	139100.0	-39620.0	65410.0
2625.0	0.5	2009.459682	42.51204	13.31001	9.139	110.0	30.0	-160.0	116600.0	185900.0	22350.0	-122100.0	111200.0	-112600.0
2626.0	0.4	2009.460231	42.40833	13.30304	7.581	50.0	80.0	-140.0	66820.0	89040.0	-40740.0	224800.0	-75880.0	-48250.0
2627.0	0.8	2009.460377	42.44194	13.33823	10.966	105.0	35.0	170.0	60970.0	-62000.0	147600.0	139500.0	-56840.0	43350.0
2628.0	0.7	2009.461215	42.43717	13.30382	5.575	20.0	50.0	-60.0	36450.0	-3167.0	1419.0	162800.0	-92040.0	23020.0
2629.0	1.4	2009.461638	42.37001	13.34788	8.843	115.0	60.0	-110.0	684700.0	177100.0	1049000.0	1103000.0	-250000.0	-521700.0
2630.0	1.8	2009.46273	42.48105	13.36929	9.21	140.0	50.0	-80.0	795400.0	169600.0	-815500.0	-1671000.0	198500.0	949600.0
2631.0	0.4	2009.462745	42.46432	13.39473	8.74	205.0	60.0	-60.0	-333600.0	-746000.0	260800.0	-1337000.0	336600.0	1935000.0
2632.0	0.5	2009.463034	42.36189	13.42221	4.301	115.0	60.0	-90.0	-4085000.0	-3360000.0	1171000.0	-4530000.0	1166000.0	4258000.0
2633.0	0.8	2009.463248	42.34253	13.46762	14.314	55.0	35.0	-20.0	566900.0	913400.0	240300.0	424600.0	1169000.0	-218200.0
2634.0	0.8	2009.463669	42.30341	13.4918	14.245	35.0	40.0	-80.0	-194600.0	-449900.0	135100.0	132000.0	-236700.0	1957000.0
2635.0	0.7	2009.46415	42.40968	13.2972	7.628	310.0	70.0	-120.0	63750.0	73730.0	-34860.0	203400.0	-69770.0	-28240.0
2636.0	0.7	2009.464267	42.31689	13.40287	9.424	145.0	40.0	0.0	1080000.0	529300.0	-1643000.0	-416900.0	-1107000.0	684200.0
2637.0	0.9	2009.464412	42.37279	13.38973	5.667	275.0	90.0	120.0	-3907000.0	-3098000.0	2274000.0	-3778000.0	774900.0	4713000.0
2638.0	2.5	2009.46474	42.35761	13.39775	5.929	115.0	60.0	-110.0	-7697000.0	-10330000.0	4346000.0	-15910000.0	926900.0	12020000.0
2639.0	3.0	2009.464954	42.31079	13.3966	10.011	160.0	40.0	-80.0	-152600.0	-331900.0	-382000.0	-1145000.0	-198200.0	1957000.0
2640.0	0.8	2009.465311	42.28893	13.48544	3.355	10.0	50.0	-100.0	1016000.0	69340.0	894300.0	547100.0	-328000.0	323400.0
2641.0	0.4	2009.465696	42.36995	13.35011	8.627	25.0	60.0	-30.0	931000.0	133200.0	1193000.0	1418000.0	-503100.0	295100.0
2642.0	0.9	2009.465983	42.46266	13.32533	11.879	150.0	85.0	120.0	127100.0	-10860.0	118700.0	116200.0	1650.0	-49570.0
2643.0	2.7	2009.466083	42.34028	13.38279	8.847	350.0	35.0	-70.0	375900.0	572500.0	-1393000.0	-742700.0	256200.0	-2879000.0
2644.0	1.6	2009.466739	42.25271	13.51689	5.718	155.0	50.0	-90.0	413100.0	252100.0	-23130.0	285100.0	80800.0	-553800.0
2645.0	0.8	2009.466833	42.49722	13.39221	6.844	115.0	70.0	-110.0	510600.0	735300.0	-551600.0	-126000.0	639300.0	-2068000.0
2646.0	0.8	2009.466884	42.43524	13.4046	8.599	225.0	75.0	-40.0	-45630.0	46180.0	131700.0	181300.0	-65880.0	175400.0
2647.0	1.3	2009.467523	42.43737	13.28408	6.557	170.0	40.0	-70.0	43000.0	-16940.0	3813.0	114300.0	-69570.0	36250.0
2648.0	0.7	2009.467846	42.33392	13.41795	9.485	170.0	55.0	-20.0	753300.0	-369000.0	1165000.0	1002000.0	-132300.0	1400000.0
2649.0	0.7	2009.468155	42.35161	13.37621	8.178	30.0	35.0	-40.0	740400.0	1035000.0	-283500.0	294300.0	949600.0	-3858000.0
2650.0	1.4	2009.468269	42.41239	13.28892	8.01	140.0	60.0	-70.0	58490.0	39110.0	-19390.0	179000.0	-62920.0	-1625.0
2651.0	2.8	2009.468278	42.28707	13.49184	4.533	20.0	30.0	-60.0	1108000.0	130900.0	615200.0	940400.0	-273300.0	415900.0
2652.0	1.0	2009.468389	42.41233	13.28778	8.147	135.0	50.0	-90.0	59020.0	37620.0	-18980.0	172000.0	-59910.0	1722.0
2653.0	0.8	2009.468413	42.35623	13.39758	5.832	125.0	50.0	-100.0	-2772000.0	-3782000.0	2841000.0	-3208000.0	1769000.0	6490000.0
2654.0	0.5	2009.468476	42.35121	13.41587	4.637	90.0	35.0	-60.0	-350200.0	-204500.0	1011000.0	1404000.0	-11130.0	866600.0
2655.0	0.8	2009.468573	42.29089	13.51234	14.136	100.0	65.0	-70.0	506700.0	78120.0	327600.0	837500.0	121900.0	751800.0
2656.0	0.9	2009.46948	42.49504	13.39114	7.634	5.0	40.0	-10.0	354900.0	191800.0	-243200.0	-1695000.0	458500.0	-1300000.0
2657.0	2.1	2009.469502	42.37189	13.38961	5.828	135.0	45.0	-100.0	-3450000.0	-2644000.0	1815000.0	-2525000.0	282300.0	3985000.0
2658.0	2.9	2009.470057	42.57013	13.19971	4.997	325.0	40.0	-80.0	36450.0	12170.0	9462.0	40420.0	-6699.0	16750.0
2659.0	0.9	2009.470088	42.34389	13.38182	8.51	315.0	80.0	-100.0	1092000.0	954600.0	-756500.0	1592000.0	-887500.0	-855300.0
2660.0	0.9	2009.47011	42.38566	13.39854	7.582	135.0	80.0	-50.0	-416900.0	-254900.0	-75440.0	114100.0	-354500.0	628500.0
2661.0	1.1	2009.470248	42.33987	13.46201	11.915	40.0	15.0	110.0	-1070000.0	545500.0	-337700.0	261500.0	1211000.0	5605.0
2662.0	0.9	2009.470255	42.45661	13.38861	9.102	180.0	45.0	-40.0	-857600.0	-662100.0	371400.0	-881900.0	173400.0	-914500.0
2663.0	0.9	2009.471505	42.43133	13.27374	8.093	135.0	70.0	-70.0	46500.0	-18350.0	9247.0	112700.0	-52360.0	37650.0
2664.0	0.8	2009.471604	42.48014	13.35291	10.017	110.0	60.0	-80.0	1074000.0	824200.0	-288800.0	1226000.0	-402300.0	35570.0
2665.0	0.8	2009.471679	42.49912	13.39194	6.565	110.0	65.0	-120.0	1062000.0	1244000.0	-991100.0	1237000.0	92180.0	-1626000.0
2666.0	0.8	2009.47187	42.48017	13.3511	10.035	155.0	60.0	-70.0	744700.0	755700.0	73720.0	1025000.0	-39370.0	-1013000.0
2667.0	0.9	2009.472021	42.34115	13.38718	8.238	110.0	55.0	-150.0	27520.0	58360.0	-851000.0	-2005000.0	107100.0	-3849000.0
2668.0	0.8	2009.472077	42.48119	13.35414	10.034	65.0	55.0	-120.0	1293000.0	818700.0	-466000.0	1479000.0	-637000.0	868600.0
2669.0	0.9	2009.47216	42.48023	13.3524	10.043	45.0	50.0	10.0	744700.0	755700.0	73720.0	1025000.0	-39370.0	-1013000.0
2670.0	4.39	2009.473303	42.44883	13.35242	10.563	320.0	90.0	-75.0	40990.0	-46880.0	195300.0	102400.0	-7449.0	-1249.0
2671.0	1.3	2009.473315	42.44886	13.35611	10.342	125.0	80.0	100.0	23670.0	-53800.0	206700.0	89680.0	1178.0	-3277.0
2672.0	1.0	2009.473334	42.44201	13.34959	10.243	190.0	10.0	-80.0	1394.0	-70310.0	169700.0	131700.0	-56100.0	63430.0
2673.0	1.0	2009.473341	42.43914	13.34921	9.714	125.0	15.0	-150.0	-34440.0	-79210.0	145700.0	150900.0	-82620.0	84880.0
2674.0	0.8	2009.473346	42.45612	13.36877	10.001	80.0	60.0	-130.0	8592.0	-87170.0	285500.0	-40960.0	138600.0	-148000.0
2675.0	1.1	2009.473351	42.44377	13.34123	10.484	185.0	80.0	-20.0	30950.0	-67690.0	159600.0	130200.0	-48000.0	43060.0
2676.0	1.3	2009.473353	42.44474	13.35713	10.149	195.0	40.0	-60.0	-3757.0	-68500.0	192000.0	110600.0	-31780.0	46270.0
2677.0	1.2	2009.473364	42.44439	13.35326	10.286	335.0	65.0	-150.0	-4661.0	-70450.0	184100.0	113300.0	-36300.0	47620.0
2678.0	1.3	2009.473365	42.4556	13.35898	10.136	335.0	65.0	-150.0	19700.0	-40810.0	239700.0	35010.0	58050.0	-77800.0
2679.0	1.4	2009.473367	42.4443	13.35421	10.278	150.0	30.0	-110.0	-4677.0	-69720.0	188000.0	110300.0	-34230.0	46280.0
2680.0	0.6	2009.47338	42.44339	13.35231	10.259	190.0	40.0	-60.0	-2569.0	-70200.0	177100.0	121100.0	-45620.0	54800.0
2681.0	0.8	2009.473386	42.4553	13.35134	11.049	30.0	45.0	-70.0	142900.0	10290.0	163200.0	119800.0	845.7	-70900.0
2682.0	0.8	2009.473386	42.4553	13.35134	11.049	195.0	20.0	0.0	142900.0	10290.0	163200.0	119800.0	845.7	-70900.0
2683.0	0.8	2009.473387	42.44559	13.3542	10.304	30.0	45.0	-70.0	17110.0	-61560.0	188000.0	115100.0	-32380.0	37860.0
2684.0	0.8	2009.473387	42.44559	13.3542	10.304	195.0	20.0	0.0	17110.0	-61560.0	188000.0	115100.0	-32380.0	37860.0
2685.0	0.7	2009.473394	42.44226	13.3499	10.206	165.0	15.0	-150.0	1394.0	-70310.0	169700.0	131700.0	-56100.0	63430.0
2686.0	1.2	2009.473397	42.44901	13.3488	10.316	25.0	15.0	160.0	8546.0	-63550.0	190600.0	99430.0	-10920.0	13370.0
2687.0	1.5	2009.473404	42.44192	13.34956	10.202	140.0	5.0	-120.0	1394.0	-70310.0	169700.0	131700.0	-56100.0	63430.0
2688.0	1.6	2009.47342	42.45374	13.36051	10.045	10.0	55.0	-80.0	-19330.0	-69930.0	243600.0	11620.0	54130.0	-48310.0
2689.0	1.6	2009.47342	42.45374	13.36051	10.045	80.0	65.0	-150.0	-19330.0	-69930.0	243600.0	11620.0	54130.0	-48310.0
2690.0	1.8	2009.47342	42.4553	13.35889	10.084	10.0	55.0	-80.0	-23140.0	-58500.0	245800.0	11550.0	57720.0	-59390.0
2691.0	1.8	2009.47342	42.4553	13.35889	10.084	80.0	65.0	-150.0	-23140.0	-58500.0	245800.0	11550.0	57720.0	-59390.0
2692.0	0.6	2009.473453	42.40367	13.36739	4.552	335.0	90.0	70.0	-274200.0	123000.0	162200.0	966400.0	-588200.0	-96960.0
2693.0	1.4	2009.47346	42.44281	13.35778	9.922	140.0	20.0	-120.0	-44770.0	-83160.0	180200.0	112800.0	-49300.0	71060.0
2694.0	0.8	2009.473476	42.44344	13.35092	10.578	150.0	15.0	-110.0	36070.0	-57890.0	175300.0	128700.0	-45200.0	45120.0
2695.0	0.8	2009.473479	42.44721	13.35706	10.2	175.0	10.0	-70.0	-5955.0	-69530.0	197400.0	98110.0	-20460.0	31350.0
2696.0	1.8	2009.47348	42.44226	13.35704	10.0	140.0	30.0	-120.0	-20620.0	-73340.0	178500.0	126800.0	-54500.0	71610.0
2697.0	1.2	2009.473487	42.44792	13.35811	10.121	130.0	65.0	-160.0	-2778.0	-67500.0	208500.0	88150.0	-5706.0	18630.0
2698.0	2.7	2009.473514	42.44201	13.33179	10.425	140.0	85.0	65.0	23360.0	-79710.0	132500.0	137400.0	-58050.0	50920.0
2699.0	0.7	2009.473521	42.44241	13.34263	10.69	85.0	50.0	-120.0	47320.0	-61080.0	158900.0	132500.0	-48400.0	40700.0
2700.0	0.9	2009.473531	42.44697	13.35025	10.082	45.0	80.0	-90.0	-30250.0	-79640.0	182800.0	101400.0	-31520.0	45280.0
