id	M	dec_year	latitude	longitude	depth	strike	dip	rake	s11	s12	s13	s22	s23	s33
165.0	1.86	2019.507885	35.64518	-117.57738	9.493	143.0	29.0	-111.0	11600000.0	-1117000.0	-775500.0	1721000.0	524900.0	-1224000.0
166.0	1.91	2019.507894	35.66262	-117.51918	1.659	148.0	50.0	147.0	4727000.0	4770000.0	-3098000.0	8511000.0	-1505000.0	1360000.0
167.0	2.22	2019.507913	35.5372	-117.43502	4.385	149.0	77.0	-110.0	-373000.0	112500.0	-539.6	223000.0	2543.0	-5786.0
168.0	1.46	2019.507915	35.66662	-117.51363	3.279	112.0	79.0	-132.0	-1024000.0	1042000.0	84980.0	2869000.0	-1671000.0	1930000.0
169.0	3.26	2019.507915	35.72097	-117.52457	5.256	106.0	85.0	-147.0	7727000.0	393600.0	-358400.0	989000.0	-106000.0	1711000.0
170.0	2.49	2019.507919	35.7417	-117.56498	3.97	154.0	60.0	-134.0	3126000.0	-1233000.0	283300.0	262400.0	93260.0	-324400.0
171.0	1.76	2019.507936	35.73012	-117.54742	2.216	7.0	54.0	-64.0	8652000.0	-997500.0	-3155000.0	-2114000.0	5198000.0	2282000.0
172.0	1.41	2019.507942	35.75035	-117.58062	6.922	331.0	48.0	-109.0	1428000.0	-899000.0	451600.0	656900.0	-230500.0	169900.0
173.0	2.87	2019.507942	35.71758	-117.54847	2.399	313.0	86.0	-176.0	6298000.0	-2381000.0	5965000.0	-1802000.0	-3912000.0	-636600.0
174.0	1.39	2019.507972	35.76635	-117.56454	8.185	76.0	60.0	129.0	1692000.0	-589100.0	456900.0	280400.0	-146600.0	36380.0
175.0	3.65	2019.507976	35.74935	-117.55822	8.703	321.0	86.0	-171.0	1925000.0	-700400.0	655200.0	508300.0	-264900.0	214400.0
